crd,subsidiaries
19434,38003
19434,45309
19434,2202
126870,157821
126870,137068
126870,127396
126870,116578
2509,293374
285852,132267
285852,30107
35223,32444
35223,35545
6183,136481
6183,107982
13478,166970
166320,169612
166320,145750
166320,146332
149758,133169
149758,133171
132226,146870
104156,150982
104156,127422
104156,291897
104156,281511
104156,153189
104156,133370
104156,481
104156,793
104156,145420
104156,28218
152527,173920
44337,288416
44337,285106
44337,169354
44337,133025
151300,131000
126159,159545
126159,104177
104280,30349
118697,159397
118697,160778
118697,160181
118697,158012
118697,105477
118697,3336
118697,40805
118697,142117
118697,135424
118697,137432
118697,129288
118697,39805
118697,117827
118697,119475
118697,124435
118697,30096
118697,107574
118697,108263
118697,40638
151194,39163
138349,47098
172693,281102
172693,116797
172693,131114
16121,7405
124902,110055
124753,106747
124753,159007
124753,155193
124753,105375
124753,151790
124753,283330
124753,118649
124753,110038
124753,42046
124753,160400
124753,285340
124753,281847
124753,284987
124753,283723
124753,284758
124753,286243
124753,283403
124753,129878
124753,282241
124753,282563
124753,281558
124753,281385
124753,281067
124753,277044
124753,221519
124753,221530
124753,175084
124753,174052
124753,171278
124753,173627
124753,168794
124753,168831
124753,167103
124753,166580
124753,166593
124753,15809
124753,165855
124753,159403
124753,159419
124753,159289
124753,156369
124753,152965
124753,152569
124753,152450
124753,25745
124753,110942
124753,148242
124753,145589
124753,105394
124753,145331
124753,145051
124753,143617
124753,143319
124753,141125
124753,105927
124753,109901
124753,143323
124753,124636
103981,108581
147566,305361
28262,174433
28262,145508
28262,109641
28262,16009
28262,125142
28262,5249
28262,105790
28262,106435
17930,141993
30016,306760
30016,103848
30016,15883
30016,173734
30016,148477
30016,172662
30016,172663
30016,118787
30016,103934
30016,35682
30016,147382
30016,150987
30016,31334
30016,143809
30016,45943
30016,13494
30016,130745
30016,46106
30016,7174
30016,15634
104138,304537
104138,123421
10645,307060
10645,300460
10645,284663
10645,144426
36887,42046
46815,39944
289244,114626
289244,111883
7943,11181
166181,127447
166181,146025
166181,285354
166181,146029
166181,146023
166181,107346
166181,104532
166181,165089
166181,143732
166181,104599
166181,107296
166181,106982
166181,3036
166181,168955
31202,7117
31202,19738
31202,20004
31202,2762
31202,19739
31202,22109
152860,152463
18779,5435
18779,13626
18779,42803
18779,37449
18779,30647
18779,21774
18779,5967
18779,20068
18779,10232
18779,10249
18779,23131
18779,7461
18779,146
18779,13158
124520,39410
124520,37554
124520,18476
124520,33314
124520,119855
14251,38030
14251,162264
14251,10409
14251,110363
14251,107807
14251,119003
14251,29645
14251,108513
14251,105724
14251,158277
14251,36929
14251,7834
14251,168638
14251,169568
14251,171855
301996,297797
301996,297979
301996,25591
143797,144278
299892,108658
299892,105508
299892,164972
299892,297426
157625,131585
157625,111179
157625,120738
157625,109307
6555,39213
6555,10111
6555,3989
6555,40586
6555,7059
6555,104454
6555,133084
6555,108697
6555,15387
6555,23988
6555,17053
135625,125352
135625,150696
135625,145562
5475,129035
30096,300895
30096,298635
30096,283873
30096,283238
30096,158538
30096,160778
30096,105477
30096,129288
30096,39805
30096,135424
30096,137432
30096,107574
30096,40638
30096,108263
46338,125261
47127,116303
23768,7456
31256,124674
283965,300145
111626,140211
22109,7117
22109,19738
22109,20004
22109,2762
22109,19739
22109,31202
103620,118539
103620,7569
103620,115927
103620,44962
143474,140846
136982,18126
136982,136663
155530,182520
127303,109063
127303,109035
127303,111374
127303,110308
127303,25574
127303,110186
127303,109992
127303,111979
127303,20989
127303,102920
127303,1326
127303,18718
127303,104234
127303,4257
127303,110825
127303,27107
127303,17655
127303,23065
127303,16999
127303,107247
127303,106201
114473,145853
114473,131467
114473,43803
114473,139233
114473,16164
114473,32205
114473,17970
114473,8217
29257,169660
42890,141526
42890,1326
42890,106473
42890,106951
42890,42159
42890,111528
42890,39631
42890,25025
42890,29106
42890,108970
41257,104031
25996,112706
25996,160928
25996,282589
25996,29249
25996,117567
25996,24534
113165,42813
113165,28269
113165,44669
113165,30395
1706,105588
7393,110854
154957,161684
154957,149003
154957,111925
154957,612
154957,25567
154957,289358
154957,104559
175445,143635
175445,106507
175445,106733
175445,17530
175445,110774
143527,148901
15950,4095
15950,1512
15950,44972
15950,14251
15950,6075
15950,8503
15950,615
15950,17580
15950,15840
22939,118655
288960,154838
13704,292454
156441,226544
37728,44732
37728,36402
127700,153588
127700,111787
127700,17073
127700,25938
32205,286438
32205,107319
32205,114537
32205,107376
32205,8217
32205,16164
101900,135351
101900,33019
101900,35413
101900,141724
101900,134284
101900,120636
101900,121705
101900,113728
101900,103917
101900,45914
159725,158707
134159,167280
134159,103782
127437,165773
7638,145658
10963,131796
22410,107062
142846,172681
142846,142949
142846,47588
45561,226633
151730,106059
107830,107941
14186,111000
113325,30882
6695,107622
6695,105070
6695,15840
6695,104552
6695,109457
6695,17580
6695,615
6695,8503
6695,4095
6695,14251
6112,43373
6112,3989
6112,15387
6112,40631
6112,833
6112,10111
6112,723
6112,40586
6112,7059
6112,39213
6112,7447
6112,23988
6112,19253
6112,17053
6112,6661
329,37550
329,21771
329,105734
23019,121839
23019,114927
23019,111559
23019,111198
23019,42093
23019,28432
23019,79
23019,32691
23019,33403
23019,113359
47069,169820
36559,10215
36559,111514
36559,43200
36559,5633
30929,118748
13906,147053
13906,146121
13906,103919
13906,10598
13906,20373
13906,26091
13906,112596
13906,104713
13906,111168
13906,103971
13906,30683
13906,107900
13906,16361
13906,109794
43176,116712
6400,129559
17559,123829
117113,24900
131453,144884
40796,42890
40796,29106
40796,24399
40796,25025
273027,24034
35041,109263
35865,111528
35865,126407
35865,100400
35865,29337
35865,35874
35865,33875
13609,759
13609,119682
42911,43427
42911,110905
282710,288863
282710,150419
2528,159926
2528,146092
2528,129119
2528,122836
47391,45155
47391,7882
47391,25988
119001,133664
173087,145997
39733,112504
20291,166586
107943,144207
107943,6784
107943,107808
107943,109935
107943,110227
107943,108928
107943,107059
107943,127003
107943,113930
107943,108069
107943,135051
107943,104552
107943,109457
107943,129052
107943,15647
107943,453
107943,35682
107943,38642
107943,103934
107943,45943
107943,39636
107943,31334
107943,107938
155071,7353
155071,105963
155071,137024
155071,104949
155071,104950
32201,146677
32201,109524
32201,100460
32201,18272
32201,34047
13071,146122
13071,43773
41410,104587
41410,110618
41410,112161
41410,113972
41410,107095
41410,111208
41410,47268
41410,133402
41410,17454
41410,105764
41410,231
41410,106411
41410,108572
41410,44645
41410,132057
41410,105642
41410,105701
41410,105616
41410,112559
41410,47658
41410,107644
41410,106983
41410,139308
41410,132246
41410,112330
41410,140314
41410,128557
41410,107831
41410,121942
41410,40655
41410,106108
41410,36671
41410,7560
41410,14508
41410,47683
41410,18303
41410,41262
41410,35693
21548,106918
30107,132267
30107,285852
46214,39262
46214,110956
46214,10641
46214,127787
46214,42132
132128,159209
156171,285674
17059,127844
17059,110552
17059,199
17059,110776
190,24497
190,142968
190,113606
153581,158414
152912,129236
113913,106249
136765,146048
26091,106940
26091,138476
26091,138123
26091,105636
26091,121876
26091,127218
26091,123122
26091,113078
26091,104626
26091,134660
26091,7691
26091,469
26091,142558
26091,120680
26091,131526
26091,131322
26091,14007
26091,104507
26091,105067
26091,109787
26091,16139
26091,19693
26091,147053
26091,30683
26091,103971
26091,104713
26091,107900
152517,301971
152517,140599
35490,15708
119069,599
31017,105983
38535,282448
147153,117942
147153,36418
147153,33319
104295,172583
104295,104925
104295,168469
104295,148423
104295,7270
20826,127046
17673,105088
3866,421
3866,133763
3866,23131
3866,7461
3866,126090
3866,13318
3866,171070
3866,165127
3866,110518
3866,109011
3866,108604
3866,505
3866,10205
3866,25803
3866,7684
31291,33947
102280,39999
45304,46088
45304,16361
45304,24962
35972,150652
114708,121705
114708,120636
114708,113728
114708,112893
114708,101900
114708,103917
114708,102620
114708,45914
114708,45179
114708,100820
43622,44353
43622,31133
43253,107010
298578,298058
298578,166536
134435,161570
29375,156913
29375,150316
29375,138611
29375,150327
291120,292631
291120,116270
8246,44257
19897,113538
120118,151776
140258,125084
139664,168798
139664,148781
154697,158382
198516,192522
45797,134986
119037,150040
26501,136212
26501,130745
26501,38339
26501,36537
26501,7174
26501,5861
26501,30016
26501,37465
26501,35773
26501,35746
26501,29244
26501,37059
26501,29693
26501,22229
26501,19541
26501,30188
26501,15634
100720,40655
100720,104261
100720,106108
100720,29598
100720,14508
100720,47683
100720,41410
100720,18303
100720,15879
100720,35693
100720,41262
23857,153417
23857,135564
23857,151953
23857,110879
23857,110806
23857,169355
23857,153397
23857,122529
23857,7616
168098,291038
138348,169155
138348,108654
137513,143224
16227,18555
21538,147952
152974,281213
10083,133088
104507,299634
104507,123635
104507,15853
104507,102500
8633,108369
302112,306961
29320,120054
41359,111559
41359,111198
41359,104472
41359,32691
41359,42093
41359,28432
41359,79
41359,23019
41359,33403
41359,45756
28056,298349
41936,35419
41936,132377
41936,128127
41936,105802
41936,107469
41936,30172
41936,131539
41936,112660
41936,133333
41936,107923
41936,104669
41936,487
41936,109192
41936,104594
41936,17344
41936,126292
41936,11025
41936,136448
41936,110667
41936,133204
41936,19616
41936,116407
41936,130139
41936,13686
41936,16100
41936,133366
41936,5958
41936,10582
41936,7665
101140,38985
101140,38033
101140,43382
104037,32922
148291,120666
17012,147020
28041,28041
28041,171003
28041,34754
28041,106800
28041,288259
28041,300152
28041,106975
28041,299870
28041,1101
28041,41795
28041,105377
28041,170336
28041,6959
28041,106960
28041,169065
28041,147353
28041,128356
28041,160878
28041,108633
13494,306760
13494,103848
13494,15883
13494,173734
13494,148477
13494,172662
13494,172663
13494,118787
13494,103934
13494,35682
13494,147382
13494,150987
13494,31334
13494,143809
13494,45943
13494,15634
13494,130745
13494,30016
13494,7174
13494,46106
421,25803
421,126090
421,13318
421,505
421,3866
421,10205
421,110518
421,108604
421,171070
421,7684
421,109011
421,165127
421,154149
421,23131
421,7461
421,133763
17053,153777
17053,119537
17053,133084
17053,15387
17053,7059
104378,127355
171479,168384
14851,43512
14851,24028
38283,132466
231,306148
231,277132
231,170663
231,169829
231,164503
231,160617
231,145995
231,111208
231,36671
231,128557
231,7560
231,106108
231,112161
231,133402
231,105642
231,107095
231,17454
231,105764
128089,300756
128089,289178
128089,128545
14503,18697
14503,34643
14503,109485
14503,10299
14503,105644
14503,10358
14503,13572
14503,32444
14503,137888
14503,30999
14503,165436
14503,104761
14503,15340
14503,30613
107690,145265
107690,122133
107690,112139
14285,108273
14285,34637
14285,13041
14285,25927
14285,6848
14285,7784
14285,17507
148390,47867
148390,29299
148390,149823
148390,45986
100960,166926
142998,148152
2543,150959
2543,25027
2543,160510
2543,106607
145317,160331
145317,130295
298105,169528
298349,28056
120736,106375
120736,283709
120736,129257
120736,124612
120736,168985
120736,110181
46106,306760
46106,103848
46106,15883
46106,173734
46106,148477
46106,172662
46106,172663
46106,118787
46106,103934
46106,35682
46106,147382
46106,150987
46106,31334
46106,143809
46106,45943
46106,13494
46106,15634
46106,30016
46106,7174
46106,130745
102580,116408
102580,149823
102580,124790
102580,147732
102580,135924
102580,38599
102580,38379
22408,114787
104093,151125
104093,150140
291767,168456
291767,16670
291767,291019
291767,291018
291767,291017
291767,291015
291767,137813
291767,159215
291767,162053
291767,154788
37595,566
100820,33019
100820,35413
100820,141724
100820,134284
100820,121705
100820,120636
100820,113728
100820,102620
100820,45914
100820,101900
100820,103917
5958,125409
5958,152884
5958,133068
5958,19616
5958,11025
5958,126292
5958,133204
5958,107923
5958,112660
5958,131539
5958,107469
5958,110667
5958,17344
5958,487
5958,132377
5958,116407
5958,130139
5958,41936
5958,123513
5958,133366
5958,16100
5958,104973
5958,110841
5958,10582
5958,110052
5958,106487
2493,170213
124879,124903
124879,36525
44523,31150
44523,116606
44523,5393
150567,120978
150567,44952
1763,152667
1763,167955
1763,105375
1763,283330
1763,155193
1763,151790
1763,110038
1763,42046
139078,44597
27060,110476
18464,164663
18464,1844
18464,305
17776,131308
148870,153563
33403,121839
33403,114927
33403,111559
33403,111198
33403,42093
33403,32691
33403,113359
33403,28432
33403,79
33403,23019
43149,7462
43149,171720
103776,103730
103776,141919
103776,100400
103776,29337
103776,35865
103776,33875
103776,35874
165758,148802
165758,154559
132637,120419
132637,103724
144444,147544
42813,150136
42813,28269
42813,30395
7449,1020
131135,124235
131135,121234
24835,136592
285300,107312
295557,39944
145021,149823
145021,117429
29447,32259
29447,2498
144131,305063
144131,113908
30148,108858
17344,117246
17344,125409
17344,133068
17344,123513
17344,133366
17344,106487
17344,104973
17344,110841
17344,132377
17344,110667
17344,131539
17344,112660
17344,133204
17344,487
17344,126292
17344,11025
17344,19616
17344,109192
44379,105849
134848,138258
34925,6939
34925,36142
34925,14276
34925,19794
34925,8209
34925,30992
34925,7556
140341,288692
35032,126935
35032,118790
154926,152131
154926,132221
42124,45646
42124,13109
128491,152144
24962,150564
24962,41784
24962,15794
119503,104431
151470,168401
151470,106238
151470,103821
151470,113463
151470,106012
151470,816
29682,117426
70,11643
41888,131097
299468,156239
299468,112149
299468,119955
166401,133760
146496,123635
38367,155330
14455,170739
14455,154801
14455,19685
14455,109550
11206,13363
46922,4100
46922,2186
46922,7691
46922,19693
46922,16139
46922,13456
41504,285836
44339,44324
44339,43168
44339,39589
40418,162786
290765,140203
138829,153496
15275,13787
34628,7868
41055,23669
281820,289299
128498,128222
36250,103942
25853,111787
25853,128324
25853,174904
25853,139785
25853,109439
25853,149018
25853,110653
25853,139749
25853,6694
25853,705
149326,453
149326,8158
149326,145166
149326,283680
149326,269982
149326,168956
149326,148519
149326,146221
149326,109609
149326,172000
16825,34903
16825,45041
16825,30161
19585,105686
168172,165926
120387,108290
120387,107423
158539,298587
159357,122030
6490,24049
6490,4386
6490,103871
6490,883
6490,10
285,31194
285,6958
285,44018
285,14073
285,139046
285,107640
285,121263
285,11181
285,2202
285,112284
285,109648
285,107173
285,17870
285,110916
285,123161
131282,122082
41782,117808
41782,156247
155931,43761
104035,158972
144464,132246
144464,42404
144464,135117
144464,23568
144464,134340
144464,16853
107333,111137
107333,107943
107333,107938
107333,105272
107333,122003
107333,103953
107333,4082
107333,109311
107333,26984
107333,110249
107333,25910
107333,31150
107333,11173
107333,7110
42132,39262
42132,110956
42132,46214
42132,10641
42132,127787
2233,125882
2233,37081
25910,47582
25910,143668
25910,142373
25910,109391
25910,7110
25910,11173
44357,147933
124728,146774
124728,142977
297477,297423
119855,111046
119855,106069
119855,104163
119855,6940
119855,5633
119855,111514
119855,7870
119855,18476
119855,37554
299155,164828
46987,167764
18489,132162
126514,298131
126514,284840
126514,156607
126514,170092
43238,146664
43238,43240
104391,110946
20050,104643
8112,36486
8112,487
8112,19616
8112,4163
8112,17344
279029,162430
279029,162442
14623,505
13564,45501
13564,27501
13564,36559
13564,5209
13564,43200
13564,10752
13564,36807
13564,16460
13564,22578
13564,5633
35878,290995
35878,139022
35878,166722
158195,116270
35302,136113
47681,285841
47681,151012
47681,125334
47681,13681
47681,154075
47681,19982
47681,161441
47681,170228
47681,19801
47681,134
15733,1326
15733,20989
15733,18472
15733,25574
15733,17116
15733,47268
15733,1711
15733,18718
15733,102040
15733,102920
41527,158667
23065,106201
23065,127303
23065,4257
23065,110825
23065,27107
23065,108565
23065,104234
23065,16999
2148,138091
45763,285084
45763,44158
17477,17454
17477,47268
17477,36991
17477,7289
17477,42430
17477,231
15384,163577
15384,297679
3255,155186
35852,132206
120636,33019
120636,134284
120636,113728
120636,103917
11899,153659
113870,109958
143571,292803
143571,296003
143571,296001
143571,151337
143571,146629
143571,144533
137862,161413
146053,155820
147374,169088
147374,126347
127314,160659
127314,126500
18472,15733
18472,102040
18472,102920
18472,20989
18472,18718
18472,17116
18472,1326
154996,134086
39986,14667
103792,305662
156691,118817
156691,144769
156691,173779
123000,19739
123000,2762
123000,27369
123000,47477
149310,152337
149310,130320
149310,143106
149310,148780
149310,142766
24075,5478
24075,1526
24075,8099
108424,150696
111847,131576
33831,131341
137224,136946
30613,18697
30613,32444
30613,137888
30613,10299
30613,13572
30613,15340
30613,10358
30613,105644
30613,165436
30613,34643
30613,109485
7388,132939
7388,146384
7388,7072
14432,138400
169919,151744
43261,18217
43261,297324
43261,296751
43261,269919
43261,157574
43261,162101
43261,139897
43261,111878
43261,108860
43261,300463
43261,109002
43261,105594
43261,1137
490,107605
143093,146067
143093,15647
143093,143299
143093,172658
143093,129052
143093,157565
143093,151829
143093,113930
34633,36427
34633,43882
34633,17525
34633,32444
34633,110841
34633,113624
34633,104973
34633,114813
34633,106301
34633,110052
34633,106140
34633,104556
34633,106487
34633,109879
34633,7665
34633,10582
34633,5958
34633,16100
34633,345
34633,13686
29551,28196
103717,141430
21406,131534
21406,31029
22423,117447
120767,154306
11181,108387
11181,17870
11181,139046
11181,121263
11181,112284
11181,109648
11181,107173
11181,31194
18374,131467
18374,113158
18374,108488
18374,114473
18374,108850
18374,8217
18374,16164
18374,32205
18374,8580
18374,107319
18374,114537
18374,107376
18374,106100
18374,3600
18374,17970
135721,156807
155059,25802
46902,168116
46902,124567
18557,111872
135548,108686
33351,32975
39022,137874
22010,18329
22010,39310
22010,7471
131275,149970
14894,25658
14894,110533
14894,44158
14894,127236
167704,285089
167704,166736
19695,41504
19695,18434
19695,19647
19695,47837
19695,38557
431,17344
431,11025
431,19616
431,35419
431,41727
149421,136462
149421,36509
149421,158744
149421,4138
149421,105596
46857,41686
10821,159981
133545,111826
282608,31012
136513,14020
281264,307304
281264,375
107887,127930
107887,125202
37499,144571
46735,107850
46735,132246
46735,37404
46735,103899
46735,31306
46735,3466
46735,41924
46735,47340
46735,361
8696,126187
142200,112083
129772,138618
129772,143598
129772,158253
3466,175013
3466,105997
3466,160223
3466,106693
3466,142834
3466,283221
3466,107850
3466,282984
3466,37404
3466,107715
3466,107738
3466,47340
3466,361
134953,118090
134953,137637
134953,292470
134953,296307
134953,297705
134953,297708
134953,113638
134953,104580
103934,306760
103934,103848
103934,15883
103934,173734
103934,148477
103934,172662
103934,172663
103934,118787
103934,143809
103934,30016
103934,7174
103934,45943
103934,13494
103934,15634
103934,130745
103934,46106
103934,150987
103934,147382
103934,35682
103934,31334
27501,5209
27501,43200
27501,5633
27501,36559
27501,10752
290750,288675
168490,105646
168490,281337
168490,149280
168490,111320
168490,110264
168490,137115
168490,106466
168490,44057
168490,16686
178524,46749
44054,111774
44054,111744
38003,2202
38003,801
38003,837
24549,110080
119625,140729
119625,46346
119625,17117
25590,158729
34825,118670
25865,128504
25865,16686
25865,110264
25865,109732
25865,106466
25865,121291
25865,44057
25865,137115
2202,138902
2202,44018
2202,121263
2202,11181
2202,31194
2202,6579
17685,47079
17685,46106
17685,38816
15038,101860
123952,104004
10358,285648
10358,109485
10358,137888
10358,32444
10358,165436
10358,15340
10358,10299
10358,13572
10358,105644
31769,106966
31769,110476
31769,105564
31769,17086
31769,27060
31769,39615
38912,109385
30999,165436
30999,18697
30999,14503
30999,30613
30999,109485
30999,34643
30999,105644
30999,10358
30999,15340
30999,13572
30999,10299
30999,137888
30999,32444
30999,104761
10332,112624
10332,13572
10332,13256
10332,19242
10332,34815
10332,37886
10332,31299
10332,23302
10332,15340
10332,2882
10332,28872
10332,29645
10332,21644
10332,36259
10332,21675
10332,21543
10332,19948
10332,10299
30418,120760
36461,13572
36461,24928
36461,13256
36461,19242
36461,34815
36461,8194
36461,37886
36461,31299
36461,29357
36461,23302
36461,17007
36461,15340
36461,2882
36461,42954
36461,47645
36461,28872
36461,29645
36461,6540
36461,21644
36461,38181
36461,21675
36461,36259
36461,21543
36461,19948
36461,10332
36461,1703
36461,10299
151034,157911
39410,111514
39410,5633
39410,124520
39410,119855
39410,37554
39410,116757
39410,100001
39410,7870
39410,18476
45981,117401
141534,141392
31205,43100
31205,133358
31205,141349
31205,142567
31205,149003
31205,147825
31205,127242
31205,116884
31205,612
31205,114559
31205,105251
31205,109640
31205,109627
31205,107032
31205,106281
31205,25567
31205,104559
31205,105400
31205,108049
31205,108057
31205,104606
170228,285841
170228,151012
170228,125334
170228,19982
170228,154075
170228,161441
170228,137897
170228,47681
170228,159296
170228,13681
170228,134
170228,19801
152385,309686
152385,309215
152385,305652
152385,308925
152385,307938
152385,307406
152385,306908
152385,306012
152385,305192
152385,305191
152385,305190
152385,304635
152385,304158
152385,298261
152385,299784
152385,299175
152385,291023
152385,291022
152385,300976
152385,301064
152385,301080
152385,300441
152385,292143
152385,291021
152385,296548
152385,291020
152385,298414
152385,298314
152385,298313
152385,298118
152385,297994
152385,297352
152385,296972
152385,296558
152385,290839
152385,296556
152385,291682
152385,291162
152385,290961
152385,290819
152385,290800
152385,286323
152385,290827
152385,290810
152385,290829
152385,290834
152385,290841
152385,290790
152385,290833
152385,290798
152385,290808
152385,290838
152385,290836
152385,290825
152385,290818
152385,290803
152385,290845
152385,290830
152385,290828
152385,290797
152385,290802
152385,290796
152385,290801
152385,290835
152385,290824
152385,290826
152385,290844
152385,290840
152385,290817
152385,290811
152385,290847
152385,290846
152385,290822
152385,290832
152385,144535
152385,290842
152385,290799
152385,290821
152385,152652
152385,290823
152385,290831
152385,290820
152385,290815
152385,129612
152385,290783
152385,290786
42959,103811
42959,104308
3927,6220
3927,17587
130865,123230
7324,4031
7324,463
283339,170811
283339,171207
283339,151599
283339,151605
283339,110497
283339,151423
124659,141729
124659,141724
124659,134284
124659,121705
124659,120636
124659,113728
124659,101900
124659,103917
124659,102620
124659,45914
124659,45179
124659,100820
103806,2910
1625,1326
1625,106473
1625,42159
1625,106951
1625,39631
1625,29106
1625,108970
1625,42890
1625,25025
1625,111528
158399,298008
155523,297920
100001,119006
100001,124520
100001,37554
100001,119855
100001,116757
100001,18476
100001,39410
100001,7870
14303,115368
14303,110692
103768,119537
103768,153777
103768,7059
103768,133084
103768,15387
103768,17053
29598,7560
29598,36671
29598,107831
29598,112330
29598,112559
29598,107201
29598,104261
29598,106108
29598,40655
29598,14508
29598,100720
29598,47683
29598,41410
29598,35693
29598,41262
29598,18303
290248,298603
547,6413
41477,30107
24328,108294
42565,46273
42565,17587
42565,6220
47858,37215
22587,2347
14094,128160
149647,121757
139626,37059
139626,19541
139626,10111
139626,133804
139626,120444
139626,3989
139626,7059
139626,133084
139626,108697
139626,15387
139626,17053
139626,29244
139626,36000
139626,103768
38293,19585
38293,34961
38293,29659
29106,42159
157045,168561
157045,151749
157045,144733
157045,277085
35127,113381
146667,153799
41964,129679
41964,104635
171793,226658
47893,109570
20991,131539
20991,112660
20991,110667
20991,19616
20991,11025
20991,35419
20991,126292
20991,133204
20991,107923
20991,30172
20991,107469
20991,104669
20991,17344
20991,487
20991,104594
20991,133333
149645,145911
114026,103768
114026,36000
105260,117302
105260,37216
105260,41791
117225,107900
117225,26091
117225,112613
117225,16361
117225,24962
117225,109250
117225,112596
117225,103971
117225,108654
117225,30683
117225,111168
117225,104713
40821,134992
132850,24234
120129,168751
34671,107887
34671,103934
34671,45943
34671,35682
34671,39636
34671,31334
34671,38642
34671,15647
34671,453
24782,126093
287788,307169
287788,290235
287788,104889
287788,302023
287788,292774
287788,105581
287788,105552
287788,285855
32460,110377
15304,47098
8129,10012
8129,23568
47927,109621
47927,142271
44645,119721
44645,123982
44645,108277
44645,123455
44645,111208
44645,107680
44645,109312
44645,39414
44645,113972
44645,47268
44645,105642
44645,105616
44645,107095
44645,17454
44645,104857
44645,105764
44645,106411
44645,108572
44645,231
44645,105626
44645,42430
44645,36991
44645,108695
44645,105701
19347,110767
295634,285614
265,109396
39,647
26580,141516
19606,103620
106036,286001
132972,135668
11173,47582
11173,143668
11173,142373
11173,25910
11173,7110
4125,126638
4125,107740
137874,39022
153131,167018
5953,122696
5953,116537
43442,25027
42607,147973
105285,113826
7548,145530
26100,146092
26100,112741
26100,2528
26100,122836
26100,106340
26100,129119
129052,146067
129052,172658
129052,143299
129052,157565
129052,151829
129052,113930
129052,15647
19453,166629
19453,134416
199,127844
199,110552
150659,149162
36418,117942
36418,33319
4031,107518
4031,159506
4031,463
6506,294310
46112,36807
46112,43200
46112,104295
46112,20746
46112,5209
16843,282937
44731,45113
44974,43520
168796,137523
168796,175228
168796,160157
168796,148943
168796,109106
168796,296573
168796,292459
168796,292280
168796,292449
168796,292450
168796,296116
168796,292552
168796,160980
168796,296294
168796,109120
168796,160114
168796,154425
168796,290012
168796,289751
168796,289550
168796,289202
168796,158744
168796,111871
168796,288053
168796,109099
168796,107580
168796,17917
168796,282791
168796,171640
168796,170801
168796,226598
168796,42759
168796,284464
168796,165796
168796,167263
168796,160080
168796,158784
168796,152294
168796,144537
168796,137519
168796,146043
168796,142979
168796,142922
168796,138208
168796,135952
168796,134009
168796,120936
168796,165782
168796,120934
168796,291690
168796,161293
168796,300359
168796,161045
168796,150900
168796,305708
168796,136979
168796,114716
168796,108260
168796,46585
168796,41924
168796,19662
168796,103787
168796,36509
131608,155931
131608,151893
131608,43761
35419,133068
35419,152884
35419,133204
35419,110667
35419,132377
35419,116407
35419,130139
35419,123513
35419,133366
35419,106487
35419,104973
35419,110841
35419,110052
35419,5958
35419,107469
35419,131539
35419,112660
35419,107923
35419,487
35419,109192
35419,17344
35419,126292
35419,11025
35419,19616
30172,132377
30172,107469
30172,133333
30172,112660
30172,110667
30172,20991
30172,105802
30172,133204
30172,131539
30172,126292
30172,35419
30172,17344
30172,487
30172,104669
30172,11025
30172,107923
30172,19616
30172,104594
285224,283256
285224,288813
16164,286438
16164,289505
16164,114537
16164,107319
16164,107376
16164,32205
16164,8217
5624,5624
25631,287540
25631,110670
25631,110458
41271,13071
41271,11217
41271,43625
41271,30533
41271,7316
41271,7313
41271,17434
104439,3960
104439,109097
104439,43
104439,107569
5670,304328
137040,137381
151026,305341
19721,146843
16139,283942
16139,142558
16139,7691
146067,113930
146067,139904
146067,172658
146067,143299
146067,157565
146067,129052
146067,15647
146067,151829
139818,104393
139818,47788
153796,153843
14470,156059
14470,146443
14470,108035
14470,107940
14470,166384
14470,110909
14470,139012
14470,152688
14470,142219
14470,140432
14470,137028
14470,110427
14470,110441
14470,109064
14470,110783
2171,7432
32496,137442
32496,39591
5300,105991
5300,106750
41461,110974
481,150982
481,127422
481,291897
481,281511
481,153189
481,133370
481,145420
481,104156
481,28218
481,793
10,131526
10,131322
10,108928
10,105067
10,109798
10,109787
10,108469
10,105068
10,14007
10,16139
10,2186
10,19693
10,4100
10,7691
10,120420
10,110981
19739,28196
19739,27369
19739,2762
35349,1326
35349,20989
35349,18472
35349,25574
35349,17116
35349,47268
30763,599
30763,43261
145244,298166
145244,293054
145244,292803
145244,289579
145244,286673
145244,167620
132201,281918
47584,138821
151717,167958
151717,165784
15129,28218
15129,145420
15129,104156
15129,481
15129,135622
15129,133370
15129,153189
15129,281511
15129,291897
15129,793
137988,283303
137988,167243
137988,153762
13138,118968
7195,138901
7195,137194
7195,43424
6413,25
6413,138164
100400,111528
100400,126407
100400,35874
100400,29337
100400,33875
100400,35865
36769,109825
118817,144769
23134,104781
10019,169355
10019,153417
10019,7616
10019,135564
10019,137211
10019,122529
10019,151953
10019,137358
10019,110879
10019,110806
10722,151143
128568,13704
37693,286555
16220,135941
16220,109712
16220,16330
294271,282573
7897,149644
7897,4297
115175,46047
300285,144133
300285,137476
103320,119535
8603,149111
26266,105556
26266,105992
17609,112097
173847,282278
143007,146097
116681,283593
116681,110828
116681,288687
116681,145323
10948,162892
205,226606
35502,134910
17839,140190
13214,110339
13214,151053
13214,130007
150133,147912
150133,157862
150133,162712
150133,153914
150133,129346
150133,122833
150133,109422
150133,109193
292574,116837
10078,35451
10078,143876
10078,13787
10078,6413
10078,12969
10078,4806
156757,171274
155941,157387
2910,110349
154432,147058
39805,300895
39805,298635
39805,283873
39805,283238
39805,158538
39805,160778
39805,105477
39805,135424
39805,137432
39805,30096
39805,40638
39805,107574
39805,108263
39805,129288
